"","country","date","csum.cases"
"92734","Philippines",2021-03-14,621498
"92735","Poland",2021-03-14,1906632
"92736","Portugal",2021-03-14,814257
"92737","Qatar",2021-03-14,170252
"92738","Reunion",2021-03-14,13801
"92739","Romania",2021-03-14,859709
"92740","Russian Federation",2021-03-14,4341381
"92741","Rwanda",2021-03-14,20186
"92742","Saint Barthelemy",2021-03-14,712
"92743","Saint Helena, Ascension and Tristan da Cunha",2021-03-14,4
"92744","Saint Kitts and Nevis",2021-03-14,43
"92745","Saint Lucia",2021-03-14,4031
"92746","Saint Pierre and Miquelon",2021-03-14,24
"92747","Saint Vincent and Grenadines",2021-03-14,1680
"92748","Samoa",2021-03-14,3
"92749","San Marino",2021-03-14,4126
"92750","Sao Tome and Principe",2021-03-14,2078
"92751","Saudi Arabia",2021-03-14,382407
"92752","Senegal",2021-03-14,36892
"92753","Serbia",2021-03-14,516277
"92754","Seychelles",2021-03-14,3315
"92755","Sierra Leone",2021-03-14,3937
"92756","Singapore",2021-03-14,60105
"92757","Sint Maarten",2021-03-14,2082
"92758","Slovakia",2021-03-14,337503
"92759","Slovenia",2021-03-14,200374
"92760","Solomon Islands",2021-03-14,18
"92761","Somalia",2021-03-14,9190
"92762","South Africa",2021-03-14,1529420
"92763","South Sudan",2021-03-14,9490
"92764","Spain",2021-03-14,3195062
"92765","Sri Lanka",2021-03-14,87907
"92766","Saint Martin",2021-03-14,1602
"92767","Sudan",2021-03-14,30873
"92768","Suriname",2021-03-14,9024
"92769","Sweden",2021-03-14,712527
"92770","Switzerland",2021-03-14,570645
"92771","Syria",2021-03-14,16478
"92772","Chinese Taipei",2021-03-14,985
"92773","Tajikistan",2021-03-14,13308
"92774","Tanzania",2021-03-14,509
"92775","Thailand",2021-03-14,26927
"92776","Timor",2021-03-14,196
"92777","Togo",2021-03-14,8070
"92778","Trinidad and Tobago",2021-03-14,7783
"92779","Tunisia",2021-03-14,241834
"92780","Turkey",2021-03-14,2879390
"92781","Turks and Caicos Islands",2021-03-14,2233
"92782","Uganda",2021-03-14,40581
"92783","Ukraine",2021-03-14,1509983
"92784","United Arab Emirates",2021-03-14,426397
"92785","United Kingdom",2021-03-14,4258438
"92786","Uruguay",2021-03-14,71691
"92787","United States of America",2021-03-14,29440686
"92788","Uzbekistan",2021-03-14,80567
"92789","Vanuatu",2021-03-14,3
"92790","Venezuela",2021-03-14,145379
"92791","Vietnam",2021-03-14,2554
"92792","Wallis and Futuna",2021-03-14,178
"92793","Palestine",2021-03-14,209304
"92794","Yemen",2021-03-14,2836
"92795","Zambia",2021-03-14,84797
"92796","Zimbabwe",2021-03-14,36484
"92797","Afghanistan",2021-03-15,55985
"92798","Albania",2021-03-15,118017
"92799","Algeria",2021-03-15,115410
"92800","Andorra",2021-03-15,11289
"92801","Angola",2021-03-15,21407
"92802","Anguilla",2021-03-15,21
"92803","Antigua and Barbuda",2021-03-15,963
"92804","Argentina",2021-03-15,2201886
"92805","Armenia",2021-03-15,178702
"92806","Aruba",2021-03-15,8421
"92807","Australia",2021-03-15,29137
"92808","Austria",2021-03-15,495464
"92809","Azerbaijan",2021-03-15,240671
"92810","Bahamas",2021-03-15,8765
"92811","Bahrain",2021-03-15,131683
"92812","Bangladesh",2021-03-15,559168
"92813","Barbados",2021-03-15,3442
"92814","Belarus",2021-03-15,303270
"92815","Belgium",2021-03-15,809861
"92816","Belize",2021-03-15,12383
"92817","Benin",2021-03-15,6501
"92818","Bermuda",2021-03-15,740
"92819","Bhutan",2021-03-15,868
"92820","Bolivia",2021-03-15,260059
"92821","Bonaire, Sint Eustatius and Saba",2021-03-15,196
"92822","Bosnia and Herzegovina",2021-03-15,144831
"92823","Botswana",2021-03-15,34999
"92824","Brazil",2021-03-15,11519609
"92825","British Virgin Islands",2021-03-15,153
"92826","Brunei",2021-03-15,199
"92827","Bulgaria",2021-03-15,283194
"92828","Burkina Faso",2021-03-15,12378
"92829","Myanmar",2021-03-15,142147
"92830","Burundi",2021-03-15,2461
"92831","Cabo Verde",2021-03-15,16120
"92832","Cambodia",2021-03-15,1325
"92833","Cameroon",2021-03-15,40622
"92834","Canada",2021-03-15,918406
"92835","Cayman Islands",2021-03-15,474
"92836","Central African Republic",2021-03-15,5023
"92837","Chad",2021-03-15,4328
"92838","Channel Islands",2021-03-15,4044
"92839","Chile",2021-03-15,896231
"92840","China",2021-03-15,90064
"92841","Colombia",2021-03-15,2305884
"92842","Comoros",2021-03-15,3646
"92843","Republic of the Congo",2021-03-15,9329
"92844","Democratic Republic of the Congo",2021-03-15,27077
"92845","Costa Rica",2021-03-15,209093
"92846","Cote d'Ivoire",2021-03-15,37908
"92847","Croatia",2021-03-15,251174
"92848","Cuba",2021-03-15,62206
"92849","Curacao",2021-03-15,5138
"92850","Cyprus",2021-03-15,39869
"92851","Czech Republic",2021-03-15,1402420
"92852","Denmark",2021-03-15,221071
"92853","Diamond Princess",2021-03-15,712
"92854","Djibouti",2021-03-15,6294
"92855","Dominica",2021-03-15,156
"92856","Dominican Republic",2021-03-15,246299
"92857","Ecuador",2021-03-15,302498
"92858","Egypt",2021-03-15,191555
"92859","El Salvador",2021-03-15,62377
"92860","Equatorial Guinea",2021-03-15,6562
"92861","Eritrea",2021-03-15,3055
"92862","Estonia",2021-03-15,86086
"92863","Eswatini",2021-03-15,17239
"92864","Ethiopia",2021-03-15,176618
"92865","Falkland Islands (Malvinas)",2021-03-15,54
"92866","Faroe Islands",2021-03-15,661
"92867","Fiji",2021-03-15,66
"92868","Finland",2021-03-15,67334
"92869","France",2021-03-15,4050010
"92870","French Guiana",2021-03-15,16764
"92871","French Polynesia",2021-03-15,18546
"92872","Gabon",2021-03-15,16945
"92873","Gambia",2021-03-15,5019
"92874","Georgia",2021-03-15,275148
"92875","Germany",2021-03-15,2585385
"92876","Ghana",2021-03-15,87985
"92877","Gibraltar",2021-03-15,4263
"92878","Greece",2021-03-15,222281
"92879","Greenland",2021-03-15,31
"92880","Grenada",2021-03-15,154
"92881","Guadeloupe",2021-03-15,10725
"92882","Guatemala",2021-03-15,183014
"92883","Guinea",2021-03-15,17851
"92884","Guinea Bissau",2021-03-15,3447
"92885","Guyana",2021-03-15,9187
"92886","Haiti",2021-03-15,12632
"92887","Holy See",2021-03-15,27
"92888","Honduras",2021-03-15,178925
"92889","Hong Kong",2021-03-15,11311
"92890","Hungary",2021-03-15,524196
"92891","Iceland",2021-03-15,6083
"92892","India",2021-03-15,11409831
"92893","Indonesia",2021-03-15,1425044
"92894","Iran",2021-03-15,1754933
"92895","Iraq",2021-03-15,763085
"92896","Ireland",2021-03-15,227316
"92897","Isle of Man",2021-03-15,1307
"92898","Israel",2021-03-15,820913
"92899","Italy",2021-03-15,3238394
"92900","Jamaica",2021-03-15,31305
"92901","Japan",2021-03-15,448000
"92902","Jordan",2021-03-15,486470
"92903","Kazakhstan",2021-03-15,275502
"92904","Kenya",2021-03-15,113967
"92905","South Korea",2021-03-15,96380
"92906","Kosovo",2021-03-15,77787
"92907","Kuwait",2021-03-15,210855
"92908","Kyrgyzstan",2021-03-15,86917
"92909","Laos",2021-03-15,48
"92910","Latvia",2021-03-15,93959
"92911","Lebanon",2021-03-15,419953
"92912","Lesotho",2021-03-15,10530
"92913","Liberia",2021-03-15,2030
"92914","Libya",2021-03-15,146080
"92915","Liechtenstein",2021-03-15,2612
"92916","Lithuania",2021-03-15,205644
"92917","Luxembourg",2021-03-15,57926
"92918","Macau",2021-03-15,48
"92919","Madagascar",2021-03-15,21587
"92920","Malawi",2021-03-15,32864
"92921","Malaysia",2021-03-15,324971
"92922","Maldives",2021-03-15,21666
"92923","Mali",2021-03-15,8933
"92924","Malta",2021-03-15,26748
"92925","Marshall Islands",2021-03-15,4
"92926","Martinique",2021-03-15,7037
"92927","Mauritania",2021-03-15,17457
"92928","Mauritius",2021-03-15,747
"92929","Mayotte",2021-03-15,18845
"92930","Mexico",2021-03-15,2167729
"92931","Micronesia",2021-03-15,1
"92932","Moldova",2021-03-15,205324
"92933","Monaco",2021-03-15,2120
"92934","Mongolia",2021-03-15,4210
"92935","Montenegro",2021-03-15,84163
"92936","Montserrat",2021-03-15,20
"92937","Morocco",2021-03-15,489096
"92938","Mozambique",2021-03-15,64516
"92939","MS Zaandam",2021-03-15,9
"92940","Namibia",2021-03-15,41424
"92941","Nepal",2021-03-15,275310
"92942","Netherlands",2021-03-15,1162661
"92943","New Caledonia",2021-03-15,93
"92944","New Zealand",2021-03-15,2432
"92945","Nicaragua",2021-03-15,6537
"92946","Niger",2021-03-15,4865
"92947","Nigeria",2021-03-15,160895
"92948","Macedonia",2021-03-15,112930
"92949","Norway",2021-03-15,81305
"92950","Oman",2021-03-15,147423
"92951","Pakistan",2021-03-15,609964
"92952","Panama",2021-03-15,348155
"92953","Papua New Guinea",2021-03-15,2269
"92954","Paraguay",2021-03-15,181414
"92955","Peru",2021-03-15,1412406
"92956","Philippines",2021-03-15,626893
"92957","Poland",2021-03-15,1917527
"92958","Portugal",2021-03-15,814513
"92959","Qatar",2021-03-15,170733
"92960","Reunion",2021-03-15,13801
"92961","Romania",2021-03-15,862681
"92962","Russian Federation",2021-03-15,4350728
"92963","Rwanda",2021-03-15,20302
"92964","Saint Barthelemy",2021-03-15,712
"92965","Saint Helena, Ascension and Tristan da Cunha",2021-03-15,4
"92966","Saint Kitts and Nevis",2021-03-15,43
"92967","Saint Lucia",2021-03-15,4053
"92968","Saint Pierre and Miquelon",2021-03-15,24
"92969","Saint Vincent and Grenadines",2021-03-15,1680
"92970","Samoa",2021-03-15,3
"92971","San Marino",2021-03-15,4151
"92972","Sao Tome and Principe",2021-03-15,2084
"92973","Saudi Arabia",2021-03-15,382752
"92974","Senegal",2021-03-15,36996
"92975","Serbia",2021-03-15,520911
"92976","Seychelles",2021-03-15,3342
"92977","Sierra Leone",2021-03-15,3938
"92978","Singapore",2021-03-15,60117
"92979","Sint Maarten",2021-03-15,2085
"92980","Slovakia",2021-03-15,337960
"92981","Slovenia",2021-03-15,200579
"92982","Solomon Islands",2021-03-15,18
"92983","Somalia",2021-03-15,9328
"92984","South Africa",2021-03-15,1530033
"92985","South Sudan",2021-03-15,9554
"92986","Spain",2021-03-15,3200024
"92987","Sri Lanka",2021-03-15,88238
"92988","Saint Martin",2021-03-15,1602
"92989","Sudan",2021-03-15,30873
"92990","Suriname",2021-03-15,9028
"92991","Sweden",2021-03-15,712527
"92992","Switzerland",2021-03-15,573815
"92993","Syria",2021-03-15,16556
"92994","Chinese Taipei",2021-03-15,990
"92995","Tajikistan",2021-03-15,13308
"92996","Tanzania",2021-03-15,509
"92997","Thailand",2021-03-15,27005
"92998","Timor",2021-03-15,203
"92999","Togo",2021-03-15,8222
"93000","Trinidad and Tobago",2021-03-15,7788
"93001","Tunisia",2021-03-15,242124
"93002","Turkey",2021-03-15,2894893
"93003","Turks and Caicos Islands",2021-03-15,2233
"93004","Uganda",2021-03-15,40591
"93005","Ukraine",2021-03-15,1516865
"93006","United Arab Emirates",2021-03-15,428295
"93007","United Kingdom",2021-03-15,4263527
"93008","Uruguay",2021-03-15,72862
"93009","United States of America",2021-03-15,29497352
"93010","Uzbekistan",2021-03-15,80678
"93011","Vanuatu",2021-03-15,3
"93012","Venezuela",2021-03-15,146488
"93013","Vietnam",2021-03-15,2557
"93014","Wallis and Futuna",2021-03-15,186
"93015","Palestine",2021-03-15,211602
"93016","Yemen",2021-03-15,2908
"93017","Zambia",2021-03-15,84950
"93018","Zimbabwe",2021-03-15,36504
"93019","Afghanistan",2021-03-16,55995
"93020","Albania",2021-03-16,118492
"93021","Algeria",2021-03-16,115540
"93022","Andorra",2021-03-16,11319
"93023","Angola",2021-03-16,21446
"93024","Anguilla",2021-03-16,21
"93025","Antigua and Barbuda",2021-03-16,992
"93026","Argentina",2021-03-16,2210121
"93027","Armenia",2021-03-16,179287
"93028","Aruba",2021-03-16,8482
"93029","Australia",2021-03-16,29154
"93030","Austria",2021-03-16,497889
"93031","Azerbaijan",2021-03-16,241651
"93032","Bahamas",2021-03-16,8776
"93033","Bahrain",2021-03-16,132369
"93034","Bangladesh",2021-03-16,560887
"93035","Barbados",2021-03-16,3458
"93036","Belarus",2021-03-16,304146
"93037","Belgium",2021-03-16,813026
"93038","Belize",2021-03-16,12389
"93039","Benin",2021-03-16,6501
"93040","Bermuda",2021-03-16,740
"93041","Bhutan",2021-03-16,868
"93042","Bolivia",2021-03-16,260988
"93043","Bonaire, Sint Eustatius and Saba",2021-03-16,196
"93044","Bosnia and Herzegovina",2021-03-16,146437
"93045","Botswana",2021-03-16,34999
"93046","Brazil",2021-03-16,11603535
"93047","British Virgin Islands",2021-03-16,153
"93048","Brunei",2021-03-16,202
"93049","Bulgaria",2021-03-16,287568
"93050","Burkina Faso",2021-03-16,12378
"93051","Myanmar",2021-03-16,142162
"93052","Burundi",2021-03-16,2461
"93053","Cabo Verde",2021-03-16,16154
"93054","Cambodia",2021-03-16,1505
"93055","Cameroon",2021-03-16,40622
"93056","Canada",2021-03-16,921263
"93057","Cayman Islands",2021-03-16,474
"93058","Central African Republic",2021-03-16,5025
"93059","Chad",2021-03-16,4344
"93060","Channel Islands",2021-03-16,4045
"93061","Chile",2021-03-16,900782
"93062","China",2021-03-16,90068
"93063","Colombia",2021-03-16,2309600
"93064","Comoros",2021-03-16,3647
"93065","Republic of the Congo",2021-03-16,9329
"93066","Democratic Republic of the Congo",2021-03-16,27100
"93067","Costa Rica",2021-03-16,210447
"93068","Cote d'Ivoire",2021-03-16,38120
"93069","Croatia",2021-03-16,251865
"93070","Cuba",2021-03-16,62998
"93071","Curacao",2021-03-16,5238
"93072","Cyprus",2021-03-16,40344
"93073","Czech Republic",2021-03-16,1412962
"93074","Denmark",2021-03-16,221842
"93075","Diamond Princess",2021-03-16,712
"93076","Djibouti",2021-03-16,6336
"93077","Dominica",2021-03-16,156
"93078","Dominican Republic",2021-03-16,246794
"93079","Ecuador",2021-03-16,302854
"93080","Egypt",2021-03-16,192195
"93081","El Salvador",2021-03-16,62531
"93082","Equatorial Guinea",2021-03-16,6603
"93083","Eritrea",2021-03-16,3062
"93084","Estonia",2021-03-16,87548
"93085","Eswatini",2021-03-16,17243
"93086","Ethiopia",2021-03-16,178108
"93087","Falkland Islands (Malvinas)",2021-03-16,54
"93088","Faroe Islands",2021-03-16,661
"93089","Fiji",2021-03-16,66
"93090","Finland",2021-03-16,67851
"93091","France",2021-03-16,4080012
"93092","French Guiana",2021-03-16,16764
"93093","French Polynesia",2021-03-16,18561
"93094","Gabon",2021-03-16,16945
"93095","Gambia",2021-03-16,5019
"93096","Georgia",2021-03-16,275685
"93097","Germany",2021-03-16,2603064
"93098","Ghana",2021-03-16,88228
"93099","Gibraltar",2021-03-16,4270
"93100","Greece",2021-03-16,223789
"93101","Greenland",2021-03-16,31
"93102","Grenada",2021-03-16,154
"93103","Guadeloupe",2021-03-16,10725
"93104","Guatemala",2021-03-16,183985
"93105","Guinea",2021-03-16,17982
"93106","Guinea Bissau",2021-03-16,3469
"93107","Guyana",2021-03-16,9238
"93108","Haiti",2021-03-16,12664
"93109","Holy See",2021-03-16,27
"93110","Honduras",2021-03-16,179515
"93111","Hong Kong",2021-03-16,11329
"93112","Hungary",2021-03-16,529122
"93113","Iceland",2021-03-16,6087
"93114","India",2021-03-16,11438734
"93115","Indonesia",2021-03-16,1430458
"93116","Iran",2021-03-16,1763313
"93117","Iraq",2021-03-16,768352
"93118","Ireland",2021-03-16,227663
"93119","Isle of Man",2021-03-16,1351
"93120","Israel",2021-03-16,822703
"93121","Italy",2021-03-16,3258770
"93122","Jamaica",2021-03-16,31907
"93123","Japan",2021-03-16,449142
"93124","Jordan",2021-03-16,495380
"93125","Kazakhstan",2021-03-16,276663
"93126","Kenya",2021-03-16,115031
"93127","South Korea",2021-03-16,96849
"93128","Kosovo",2021-03-16,78340
"93129","Kuwait",2021-03-16,212169
"93130","Kyrgyzstan",2021-03-16,87045
"93131","Laos",2021-03-16,48
"93132","Latvia",2021-03-16,94602
"93133","Lebanon",2021-03-16,423433
"93134","Lesotho",2021-03-16,10530
"93135","Liberia",2021-03-16,2030
"93136","Libya",2021-03-16,147121
"93137","Liechtenstein",2021-03-16,2615
"93138","Lithuania",2021-03-16,206290
"93139","Luxembourg",2021-03-16,58111
"93140","Macau",2021-03-16,48
"93141","Madagascar",2021-03-16,21688
"93142","Malawi",2021-03-16,32894
"93143","Malaysia",2021-03-16,326034
"93144","Maldives",2021-03-16,21819
"93145","Mali",2021-03-16,9018
"93146","Malta",2021-03-16,27061
"93147","Marshall Islands",2021-03-16,4
"93148","Martinique",2021-03-16,7037
"93149","Mauritania",2021-03-16,17487
"93150","Mauritius",2021-03-16,758
"93151","Mayotte",2021-03-16,18845
"93152","Mexico",2021-03-16,2169007
"93153","Micronesia",2021-03-16,1
"93154","Moldova",2021-03-16,207012
"93155","Monaco",2021-03-16,2135
"93156","Mongolia",2021-03-16,4340
"93157","Montenegro",2021-03-16,84700
"93158","Montserrat",2021-03-16,20
"93159","Morocco",2021-03-16,489622
"93160","Mozambique",2021-03-16,64929
"93161","MS Zaandam",2021-03-16,9
"93162","Namibia",2021-03-16,41466
"93163","Nepal",2021-03-16,275424
"93164","Netherlands",2021-03-16,1167563
"93165","New Caledonia",2021-03-16,95
"93166","New Zealand",2021-03-16,2434
"93167","Nicaragua",2021-03-16,6582
"93168","Niger",2021-03-16,4870
"93169","Nigeria",2021-03-16,161074
"93170","Macedonia",2021-03-16,113929
"93171","Norway",2021-03-16,82455
"93172","Oman",2021-03-16,148010
"93173","Pakistan",2021-03-16,612315
"93174","Panama",2021-03-16,348580
"93175","Papua New Guinea",2021-03-16,2351
"93176","Paraguay",2021-03-16,183348
"93177","Peru",2021-03-16,1418974
"93178","Philippines",2021-03-16,631320
"93179","Poland",2021-03-16,1931921
"93180","Portugal",2021-03-16,814897
"93181","Qatar",2021-03-16,171212
"93182","Reunion",2021-03-16,13801
"93183","Romania",2021-03-16,868799
"93184","Russian Federation",2021-03-16,4360033
"93185","Rwanda",2021-03-16,20412
"93186","Saint Barthelemy",2021-03-16,712
"93187","Saint Helena, Ascension and Tristan da Cunha",2021-03-16,4
"93188","Saint Kitts and Nevis",2021-03-16,43
"93189","Saint Lucia",2021-03-16,4069
"93190","Saint Pierre and Miquelon",2021-03-16,24
"93191","Saint Vincent and Grenadines",2021-03-16,1681
"93192","Samoa",2021-03-16,3
"93193","San Marino",2021-03-16,4204
"93194","Sao Tome and Principe",2021-03-16,2085
"93195","Saudi Arabia",2021-03-16,383106
"93196","Senegal",2021-03-16,37062
"93197","Serbia",2021-03-16,526112
"93198","Seychelles",2021-03-16,3354
"93199","Sierra Leone",2021-03-16,3939
"93200","Singapore",2021-03-16,60128
"93201","Sint Maarten",2021-03-16,2088
"93202","Slovakia",2021-03-16,339538
"93203","Slovenia",2021-03-16,201497
"93204","Solomon Islands",2021-03-16,18
"93205","Somalia",2021-03-16,9437
"93206","South Africa",2021-03-16,1530966
"93207","South Sudan",2021-03-16,9613
"93208","Spain",2021-03-16,3204531
"93209","Sri Lanka",2021-03-16,88392
"93210","Saint Martin",2021-03-16,1602
"93211","Sudan",2021-03-16,30989
"93212","Suriname",2021-03-16,9034
"93213","Sweden",2021-03-16,725289
"93214","Switzerland",2021-03-16,575253
"93215","Syria",2021-03-16,16656
"93216","Chinese Taipei",2021-03-16,990
"93217","Tajikistan",2021-03-16,13308
"93218","Tanzania",2021-03-16,509
"93219","Thailand",2021-03-16,27154
"93220","Timor",2021-03-16,208
"93221","Togo",2021-03-16,8322
"93222","Trinidad and Tobago",2021-03-16,7790
"93223","Tunisia",2021-03-16,242673
"93224","Turkey",2021-03-16,2911642
"93225","Turks and Caicos Islands",2021-03-16,2250
"93226","Uganda",2021-03-16,40593
"93227","Ukraine",2021-03-16,1526595
"93228","United Arab Emirates",2021-03-16,430313
"93229","United Kingdom",2021-03-16,4268821
"93230","Uruguay",2021-03-16,73770
"93231","United States of America",2021-03-16,29551309
"93232","Uzbekistan",2021-03-16,80743
"93233","Vanuatu",2021-03-16,3
"93234","Venezuela",2021-03-16,147028
"93235","Vietnam",2021-03-16,2560
"93236","Wallis and Futuna",2021-03-16,233
"93237","Palestine",2021-03-16,213791
"93238","Yemen",2021-03-16,2969
"93239","Zambia",2021-03-16,85240
"93240","Zimbabwe",2021-03-16,36535
"93241","Afghanistan",2021-03-17,56016
"93242","Albania",2021-03-17,118938
"93243","Algeria",2021-03-17,115688
